"TmdbId","Id","Season Id","Season Number","Episode Number","Overview","Runtime","Still Path","Name"
"31910","1142329","43386","14","307","Three years ago, Leaf Anbu Yugao Uzuki lost her lover Hayate Gekko in battle. Unable to cope with his death, Yugao has since left the Anbu and joined the Medical Corps. Meanwhile, Kabuto has reanimated Hayate.","25","/vImLen48ITheVSMKtvwHbkoZZGy.jpg","Fade into the Moonlight"
"31910","1142333","43386","14","308","Yugao is ordered by Sukui to track down the reanimated Hayate. Still shaken by her lover’s unexpected return as an enemy, Yugao manages to catch up to Hayate and his men.","25","/5YuPKF9WGwAY7IpMelhW5ICcutX.jpg","Night of the Crescent Moon"
"31910","1142338","43386","14","309","Naruto arrives to help a team of Allied Shinobi Forces led by Karui, who are struggling against a reanimated samurai. Naruto recognizes the samurai as Tatewaki, a man he met during a past mission.","25","/tkMBETffUQVfgjxKiEZLDva9M8Z.jpg","An A-Rank Mission: The Contest"
"31910","1142341","43386","14","310","The Leaf Shinobi succeed in bringing young lord Shu into custody, placing a disguised Naruto as his double. But Tatewaki soon uncovers Naruto’s identity and surrounds the intruder with his men.","25","/558X65ARUmCIzApqnFxNI2ZadcY.jpg","The Fallen Castle"
"31910","1142348","43386","14","311","Madara is prepping his new jutsu Limited Tsukuyomi, choosing Naruto as his test subject. Meanwhile, Naruto is spending his day off alone in his room. Thinking that Naruto is lonely, Lee suggests they all go to the bathhouse for some relaxation.","25","/nrmNDkKHtIfWRb43NzTfehgQlLH.jpg","Prologue of Road to Ninja"
"31910","1142349","43386","14","312","Might Guy arrives on the battlefield to stop a Reanimated Shinobi who he recognizes as Master Chen, the legendary Taijutsu User from the Third Great Ninja War.","25","/kn4noH7vsFTvOWNhC81sip0OfzE.jpg","The Old Master and the Dragon's Eye"
"31910","1142353","43386","14","313","A reanimated boy who can control weather appears before Team Ino-Shika-Cho, Sakura, and Kiba, who are all fighting in different locations. To their surprise, the boy seems to know them.","25","/eC3lcqbgMCwpgsoER1ac9fZzuLo.jpg","Rain Followed by Snow, With a Chance of Lightning"
"31910","1142361","43386","14","314","The weather-controlling enemy is revealed to be Yota, a boy who came to the Leaf Village years ago and befriended the local kids, including Naruto.","25","/bx0Lq6Trgx1p0QH9Y9rrt9K4PFu.jpg","The Sad Sun Shower"
"31910","1142362","43386","14","315","Naruto and the others finally regain their lost memories regarding Yota. Years ago, the Leaf Village kids came to befriend Yota, but the adults believed the young boy was a spy and took him away for questioning.","25","/5wzEmYEO1NLCvbGcB1G4CvKdrAE.jpg","Lingering Snow"
"31910","1142366","43386","14","316","Kabuto reanimates an army of unknown shinobi led by Danzo’s former bodyguard Torune to retrieve the ones he lost to the Allied Forces. But aside from Torune, the reanimated shinobi are all weak and are quickly sealed away.","25","/fTanORW8xOnH96bVf8Qwnu1dpSR.jpg","The Reanimated Allied Forces"
"31910","1142370","43386","14","317","During their battle against the White Zetsu, Shino’s beetles detect the presence of another enemy. Leaving the fight to Kiba and the others, Shino goes to investigate and finds Torune preparing to unleash his forbidden jutsu.","25","/hrkbaVydNe2mqqVmJcKGwnc1BPc.jpg","Shino vs. Torune!"
"31910","1142371","43386","14","318","Kabuto reanimates Fukai to attack Killer Bee and Motoi. Fukai warns Killer Bee to escape before being taken over by Kabuto. To everyone’s surprise, Fukai releases Eight Tails’ chakra and enters Tailed Beast State.","25","/i6n4bqygw7hM0M8URNAlKF3oGlg.jpg","A Hole in the Heart: The Other Jinchuriki"
"31910","1142372","43386","14","319","A reanimated Granny Chiyo attacks Kankuro and Mifune’s team. Kankuro fights back by using the human puppet of Sasori. The sight of Sasori causes Granny Chiyo to recall the painful memories that led her grandson to create his human puppets.","25","/tvxs3NvQDSU32wJwnmLyj0pmlRP.jpg","The Soul Living Inside the Puppet"
"31910","1142373","43386","14","320","The Allied Forces receive a report that Omoi has deserted his post, much to the Raikage’s shock. It is soon revealed that Omoi has defied orders to go save the Thundercloud Unit.","25","/drlvnY5c4VZXeELJpOrI4T2oyfc.jpg","Run, Omoi!"
"31910","1142389","72069","16","349","After the end of the Third Great Ninja War, the Leaf Village is divided over who should become the next Hokage.","25","/1O3TArvcezre1QNtYo6jgZghvWj.jpg","A Mask that Hides the Heart"
"31910","1142390","72069","16","350","Kakashi becomes part of the ANBU Black Ops, an elite team of shinobi who are under the direct command of the Fourth Hokage, Minato Namikaze.","25","/eWpmqjdIOHiEN6pDIEv8H7V7LLa.jpg","Minato's Death"
"31910","1142391","72069","16","351","At the Foundation, Kakashi meets a boy who uses Wood Style, a jutsu that only First Hokage Hashirama was capable of using. Kakashi goes to Third Hokage Hiruzen’s library to seek answers and discovers records regarding Hashirama’s cells.","25","/mBiUgAjeI0auSoK9vNHkrbUHtVC.jpg","Hashirama's Cells"
"31910","1142392","72069","16","352","Orochimaru is forced to flee the Hidden Leaf after Third Hokage Hiruzen exposes his illegal experiments. Danzo, fearing that Orochimaru’s capture would lead to the exposure of his own involvement in the experiments, sends out one of his men to help.","25","/4ZJWnq2OOLlMufhcBMVon2DM9MP.jpg","The Rogue Ninja Orochimaru"
"31910","1142393","72069","16","353","While pursuing Orochimaru, Kakashi wanders into a village inhabited by the Iburi Clan, a group of people with the unique ability to turn into smoke. Kakashi is soon captured and learns that the villagers all serve under Orochimaru.","25","/nH8BtmXYGYvrYYyu9xEgSOXft9d.jpg","Orochimaru's Test Subject"
"31910","1142394","72069","16","354","Yukimi leaves the village to see the outside world, taking “Tenzo” with her. Kakashi tries to convince the two to return so that he can set a trap to capture Orochimaru, who is after Yukimi’s blood.","25","/1S1Ho8U3kuzAWgHxD4HGxXGl4jH.jpg","Their Own Paths"
"31910","1142395","72069","16","355","Danzo orders Tenzo to kill Kakashi and take his Sharingan. Reluctant at first, Tenzo decides to carry out his orders after learning that the Leaf Shinobi has come to be known as “Kakashi the Friend Killer.”","25","/7ZWhMk3vGqt73QcAkBJRkDgoQRT.jpg","The Targeted Sharingan"
"31910","1142396","72069","16","356","After being saved by the target he was ordered to kill, Tenzo realizes that the man known as “Kakashi the Friend Killer” is someone who values the lives of his comrades more than anyone.","25","/giu5J69X4lVKM5pd0JZaYKtJB1X.jpg","A Shinobi of the Leaf"
"31910","1142397","72069","16","357","Itachi Uchiha is inducted into Kakashi’s unit as the youngest member of the ANBU Black Ops. Itachi’s father, Fugaku, is pleased, thinking this will grant the Uchiha access to exclusive, top-secret Leaf intel.","25","/3Q4t11cnof2QTddQPgE7oP4iUEG.jpg","An Uchiha ANBU"
"31910","1142398","72069","16","358","Following the aftermath of the Nine-Tails incident, many on the Leaf Council voice suspicions that the Uchiha Clan were behind this tragedy. The Uchiha are then placed under 24-hour surveillance by the ANBU, which causes further tensions to arise.","25","/oevQ2x21SDjrAvsAERpB12vpmZH.jpg","Coup d'État"
"31910","1142399","72069","16","359","Kakashi visits the Uchiha District and notices that the community seems more antisocial than the last time he visited. Meanwhile Itachi finds concrete evidence regarding the Uchiha Clan’s coup against the Leaf. The fateful moment is fast approaching…","25","/1abjKSEk1oySN7gTbgh1UTOK6Fz.jpg","The Night of the Tragedy"
"31910","1142400","72069","16","360","Hiruzen relieves Kakashi of his ANBU duties and assigns him a new position as a Jonin Leader. Reflecting on his past mistakes, Kakashi decides to use the same test that Minato once used to measure one’s teamwork.","25","/floRsjizFRD5kNvx8ieQi6pvBKp.jpg","Jonin Leader"
"31910","1142401","72069","16","361","Hiruzen assigns Kakashi to be in charge of Naruto, Sasuke, and Sakura, three genin that bear a striking resemblance to the former Team Minato.","25","/56h5qFBkXT9CxHg13P2OpIrCKhD.jpg","Squad Seven"
"31910","1142402","71087","17","362","Kakashi desperately tries to reach out to Obito, but his words fall on deaf ears. Obito instead accuses Kakashi of being trash, which angers Naruto, forcing him to step in and defend his Sensei.","25","/yVxzo2yLWx1w5FX8MnjGh5HBrGP.jpg","Kakashi's Resolve"
"31910","1142403","71087","17","363","The barrier is shattered, and Ten Tails appears! With unfathomable power in its attack, it sends shock waves through the air! Kurama takes the lead and tries to go on the offensive, but is helpless against Ten Tails' immense strength.","25","/faF6rtEYI2LB3SzTXU5lfCG4Xvp.jpg","The Allied Shinobi Forces Jutsu!"
"31910","1142404","71087","17","364","The Allied Shinobi Forces begin their onslaught against Obito and Madara. But Ten Tails suddenly transforms and hurls powerful Tailed Beast Bombs toward distant towns.","25","/8537jRmVCHEay52K5YhPPHnrs4L.jpg","The Ties That Bind"
"31910","1142405","71087","17","365","Naruto is overcome with grief over Neji’s death, but Hinata's words restore his fighting spirit.","25","/iFKwZXv6qxV95IvYQ7SCjLSoQsN.jpg","Those Who Dance in the Shadows"
"31910","1142406","71087","17","366","Sasuke returns to the Hidden Leaf Village seeking answers, and standing before him are First Hokage Hashirama, Second Hokage Tobirama, Third Hokage Hiruzen, and Fourth Hokage Minato, all reanimated.","25","/ckTVlTfeEZxCyOjlMlkQqflNRXH.jpg","The All-Knowing"
"31910","1142407","71087","17","367","Villages did not exist when Hashirama was a child. It was during this strife-filled time that he met Madara Uchiha.","25","/eCDI28jizgqiUdflHD4ukDiUroG.jpg","Hashirama and Madara"
"31910","1142408","71087","17","368","Madara and Hashirama eventually become the leaders of their respective clans.","25","/ljqMEDGAZS2BIzNKyO1L7O4kUL7.jpg","The Era of Warring States"
"31910","1142409","71087","17","369","The Senju and Uchiha clans join together to build a shinobi village and fulfill their dreams.","25","/4wrbm0M8LkjJrfmRx5QWLGMQ9oR.jpg","My True Dream"
"31910","1142410","71087","17","370","After listening to what Hashirama and the rest of the former Hokage have to say, Sasuke finally understands how the Leaf Village and its shinobi came to be.","25","/hpkBzr4r0tjK144VIGMW9i0EZHJ.jpg","Sasuke's Answer"
"31910","1142412","71087","17","371","The fighting rages between Naruto, who stands at the vanguard of the Allied Shinobi Forces, and the team of Madara and Obito.","25","/wXX0OP7ciGiM8ooeNJg1GEt1cQI.jpg","Hole"
"31910","1142413","71087","17","372","Ten Tails is on the brink of its final transformation and begins to form a massive Tailed Beast Bomb.","25","/hS8dpB9WXBLqgdSfTxFziAyRRpb.jpg","Something to Fill the Hole"
"31910","1142414","72068","18","373","Team 7 is finally reunited when Naruto, Sakura and Sasuke join forces.","25","/eHANMANaaFkmpCUCltyzxidvdVS.jpg","Team 7 Assemble!"
"31910","1142415","72068","18","374","Bearing a close resemblance to the Legendary Sannin, Naruto, Sakura and Sasuke make a stunning arrival on the battlefield with each of their summonings.","25","/p6Qyw8qjmyXqTtUGD9kqtU1JwNo.jpg","The New Three-Way Deadlock"
"31910","1142416","72068","18","375","Kakashi holds on to the hope that Obito can return to being the young man that he remembers. But Obito has abandoned the present as well as the memories of his friends and is determined to end the world!","25","/a1kzubU7C5PgqfqBLeLMlAynogk.jpg","Kakashi vs. Obito"
"31910","1142417","72068","18","376","Part 1 of a special two-part extra edition! The townspeople are going about their daily business on the streets of the Leaf Village when someone suddenly appears and starts sending them flying!","25","/4j8npcNBntW2QSmoZVNn52GRQ4h.jpg","The Directive to Take the Nine-Tails!"
"31910","1142418","72068","18","377","Part 2 of a special two-part extra edition! The townspeople are going about their daily business on the streets of the Leaf Village when someone suddenly appears and starts sending them flying!","25","/8SIJ1MxRv5PIRxReSJH76L9IKBa.jpg","Naruto vs. Mecha Naruto"
"31910","1142419","72068","18","378","Obito completely absorbs the giant Ten Tails, undergoes a transformation and becomes the Ten Tails' Jinchuriki.","25","/7kXZBFCpuuTQmbExrnARVKmwcBf.jpg","The Ten Tails' Jinchuriki"
"31910","1142420","72068","18","379","Obito has gained complete control over his power as the Ten Tails Jinchuriki. His powerful, cold-blooded attacks force Naruto and his friends into a corner.","25","/4CU4KGTj4z8d99XY9FrNzTSAMZ3.jpg","An Opening"
"31910","1142421","72068","18","380","Minato is filled with regret during his confrontation with Obito. He thinks if only he had recognized Obito as the Masked Man during the assault on the Hidden Leaf Village, he could have stopped the attack, and maybe Kushina would not have died.","25","/uZP0yail3Iiqgxj76f7nFZkyRji.jpg","The Day Naruto Was Born"
"31910","1142422","72068","18","381","Naruto and Minato combine their powers to perform a Sage Jutsu attack on Obito.","25","/4l1b0BIv8uaxs1lf1thlxkVEX2p.jpg","The Divine Tree"
"31910","1142423","72068","18","382","The Ten Tails morphs into its final form, ""The Divine Tree,"" and attacks the shinobi, absorbing their chakra one after another.","25","/cHhCMU64MrSv2zAUOTTZpIrrBGV.jpg","A Shinobi's Dream"
"31910","1142424","72068","18","383","Naruto's past, thoughts, and feelings flow into the consciousness of every shinobi, unifying their hearts.","25","/xLzfzBQxicJg2XnpPk56tHjlKDa.jpg","Pursuing Hope"
"31910","1142425","72068","18","384","Naruto and Sasuke size up Obito as the final battle looms.","25","/1ySrwBrlVKuiupF1oQysQvcStMI.jpg","A Heart Filled With Comrades"
